datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2018.01.21 00:00;0;0;11530.0000;12799.8000;0.1433;0.0000;-0.0992;-0.0992;0.00;0.39;0.54;-0.01;0.01;59.62;-0.00;0.24;0;0;1.60;0;0;1;0;0;0;0.02;0.58;0.01;0.03;0.02;59.38;-0.03;1.84;0;0;1.77;0;0;1;0;0;0;0.02;0.35;0.17;-0.01;-0.00;57.53;-0.03;1.77;0;0;1.72;0;0;1;0;0;0;-0.03;0.33;0.04;-0.00;0.07;55.76;0.06;-3.57;0;0;1.66;0;0;1;0;0;0;0.08;0.16;0.15;0.09;0.01;59.34;-0.15;7.68;0;0;2.36;0;1;0;0;0;0;0.12;0.18;0.04;0.11;0.10;46.55;-0.19;7.28;0;0;-0.59;0;0;0;0;0;0;0.05;0.22;0.42;-0.01;-0.01;39.28;-0.09;3.13;0;0;-1.40;0;0;0;0;0;1;-0.00;0.63;0.36;0.02;0.15;36.15;0.00;-0.09;0;0;-1.86;0;0;0;0;0;1;0.01;0.26;0.70;-0.14;0.00;36.24;-0.01;0.49;0;0;-2.12;0;0;0;0;1;0;-0.19;0.01;0.41;-0.05;-0.31;35.75;0.21;-9.75;0;0;-2.56;0;0;0;0;1;0;
2018.01.22 00:00;1;0;10760.0500;11530.0000;0.1413;0.0344;-0.0668;-0.0668;0.02;0.02;0.68;-0.00;-0.01;46.77;-0.04;1.81;0;0;-0.38;0;0;0;0;0;0;-0.01;0.24;0.63;-0.06;-0.03;44.96;0.01;-0.45;0;0;-0.54;0;0;0;0;0;0;-0.06;0.11;0.01;0.01;-0.01;45.42;0.13;-7.00;0;0;-0.41;0;0;0;0;0;0;0.04;0.00;0.30;-0.02;0.02;52.42;-0.10;4.72;0;0;0.79;0;0;0;0;0;0;-0.06;0.00;0.36;-0.03;-0.07;47.70;0.13;-7.16;0;0;0.17;0;0;0;0;0;0;-0.10;0.00;0.31;-0.02;-0.04;41.43;0.11;-5.12;0;0;-1.26;0;0;0;0;0;1;0.12;0.18;0.04;0.11;0.10;46.55;-0.19;7.28;0;0;-0.59;0;0;0;0;0;0;0.05;0.22;0.42;-0.01;-0.01;39.28;-0.09;3.13;0;0;-1.40;0;0;0;0;0;1;-0.00;0.63;0.36;0.02;0.15;36.15;0.00;-0.09;0;0;-1.86;0;0;0;0;0;1;0.01;0.26;0.70;-0.14;0.00;36.24;-0.01;0.49;0;0;-2.12;0;0;0;0;1;0;
2018.01.23 00:00;2;0;10799.1800;10760.0500;0.0795;0.0594;0.0036;0.0036;0.02;0.09;0.64;0.01;-0.03;41.98;-0.07;2.56;0;0;-1.37;0;0;0;0;0;1;0.02;0.40;0.19;-0.06;0.01;39.42;-0.07;2.49;0;0;-1.75;0;0;0;0;0;1;-0.08;0.11;0.15;-0.05;-0.10;36.93;0.16;-7.28;0;0;-2.16;0;0;0;0;1;0;-0.04;0.26;0.01;0.01;-0.01;44.21;0.10;-4.98;0;0;-0.85;0;0;0;0;0;0;0.02;0.06;0.22;-0.00;0.02;49.19;-0.06;2.68;0;0;-0.02;0;0;0;0;0;0;-0.07;0.20;0.42;-0.07;-0.10;38.65;0.07;-2.78;0;0;-1.53;0;0;0;0;0;1;-0.10;0.00;0.31;-0.02;-0.04;41.43;0.11;-5.12;0;0;-1.26;0;0;0;0;0;1;0.12;0.18;0.04;0.11;0.10;46.55;-0.19;7.28;0;0;-0.59;0;0;0;0;0;0;0.05;0.22;0.42;-0.01;-0.01;39.28;-0.09;3.13;0;0;-1.40;0;0;0;0;0;1;-0.00;0.63;0.36;0.02;0.15;36.15;0.00;-0.09;0;0;-1.86;0;0;0;0;0;1;
2018.01.24 00:00;3;0;11349.9900;10799.1400;0.0277;0.0714;0.0510;0.0510;-0.01;0.47;0.23;-0.02;-0.01;45.34;0.03;-1.51;0;0;-0.75;0;0;0;0;0;0;0.02;0.68;0.02;0.06;0.08;46.85;-0.05;2.27;0;0;-0.64;0;0;0;0;0;0;0.06;0.03;0.20;0.01;0.01;44.59;-0.20;7.45;0;0;-0.93;0;0;0;0;0;0;-0.01;0.53;0.32;-0.03;-0.02;37.14;0.02;-0.83;0;0;-1.74;0;0;0;0;0;1;-0.05;0.13;0.17;-0.01;-0.04;37.98;0.11;-4.90;0;0;-1.78;0;0;0;0;0;1;0.00;0.40;0.57;-0.04;0.00;38.88;-0.01;0.22;0;0;-1.38;0;0;0;0;0;1;-0.07;0.20;0.42;-0.07;-0.10;38.65;0.07;-2.78;0;0;-1.53;0;0;0;0;0;1;-0.10;0.00;0.31;-0.02;-0.04;41.43;0.11;-5.12;0;0;-1.26;0;0;0;0;0;1;0.12;0.18;0.04;0.11;0.10;46.55;-0.19;7.28;0;0;-0.59;0;0;0;0;0;0;0.05;0.22;0.42;-0.01;-0.01;39.28;-0.09;3.13;0;0;-1.40;0;0;0;0;0;1;
2018.01.25 00:00;4;0;11175.2700;11349.9600;0.0352;0.0391;-0.0154;-0.0154;0.01;0.12;0.54;0.01;0.02;52.62;-0.03;1.56;0;0;0.64;0;0;0;0;0;0;0.01;0.12;0.49;-0.02;-0.01;51.05;-0.05;2.26;0;0;0.36;0;0;0;0;0;0;-0.00;0.84;0.09;0.03;0.03;48.80;0.01;-0.52;0;0;-0.07;0;0;0;0;0;0;0.01;0.24;0.45;0.01;0.02;49.32;-0.04;1.99;0;0;-0.11;0;0;0;0;0;0;0.01;0.24;0.53;0.02;-0.00;47.33;-0.04;1.73;0;0;-0.41;0;0;0;0;0;0;0.05;0.21;0.28;0.02;0.06;42.09;-0.08;3.21;0;0;-1.01;0;0;0;0;0;1;0.00;0.40;0.57;-0.04;0.00;38.88;-0.01;0.22;0;0;-1.38;0;0;0;0;0;1;-0.07;0.20;0.42;-0.07;-0.10;38.65;0.07;-2.78;0;0;-1.53;0;0;0;0;0;1;-0.10;0.00;0.31;-0.02;-0.04;41.43;0.11;-5.12;0;0;-1.26;0;0;0;0;0;1;0.12;0.18;0.04;0.11;0.10;46.55;-0.19;7.28;0;0;-0.59;0;0;0;0;0;0;
2018.01.26 00:00;5;0;11089.0000;11184.7000;0.0781;0.0410;-0.0086;-0.0086;-0.00;0.58;0.23;0.01;0.01;49.43;0.02;-0.93;0;0;0.59;0;0;0;0;0;0;0.02;0.19;0.14;-0.00;-0.00;50.35;-0.08;3.56;0;0;0.63;0;0;0;0;0;0;-0.02;0.31;0.11;-0.01;-0.02;46.80;0.06;-3.00;0;0;0.02;0;0;0;0;0;0;-0.02;0.05;0.20;-0.02;-0.02;49.80;0.07;-3.61;0;0;0.46;0;0;0;0;0;0;-0.02;0.00;0.11;-0.01;0.02;53.41;0.06;-3.58;0;0;0.99;0;0;0;0;0;0;-0.02;0.53;0.27;0.02;0.04;41.34;0.02;-0.74;0;0;-1.00;0;0;0;0;0;0;0.05;0.21;0.28;0.02;0.06;42.09;-0.08;3.21;0;0;-1.01;0;0;0;0;0;1;0.00;0.40;0.57;-0.04;0.00;38.88;-0.01;0.22;0;0;-1.38;0;0;0;0;0;1;-0.07;0.20;0.42;-0.07;-0.10;38.65;0.07;-2.78;0;0;-1.53;0;0;0;0;0;1;-0.10;0.00;0.31;-0.02;-0.04;41.43;0.11;-5.12;0;0;-1.26;0;0;0;0;0;1;
2018.01.27 00:00;6;0;11491.0000;11089.0000;0.0222;0.0506;0.0363;0.0363;0.01;0.22;0.36;-0.02;-0.01;49.27;-0.04;2.03;0;0;0.11;0;0;0;0;0;0;-0.02;0.47;0.12;0.02;0.04;47.24;0.05;-2.54;0;0;-0.22;0;0;0;0;0;0;0.06;0.00;0.14;0.01;0.01;49.78;-0.21;8.69;0;0;0.37;0;0;0;0;0;0;-0.05;0.03;0.28;-0.05;-0.06;41.10;0.13;-5.91;0;0;-1.29;0;0;0;0;0;1;-0.04;0.09;0.00;-0.01;-0.01;47.01;0.13;-7.27;0;0;0.04;0;0;0;0;0;0;-0.01;0.34;0.58;-0.01;-0.06;40.96;0.01;-0.38;0;0;-0.95;0;0;0;0;0;0;-0.02;0.53;0.27;0.02;0.04;41.34;0.02;-0.74;0;0;-1.00;0;0;0;0;0;0;0.05;0.21;0.28;0.02;0.06;42.09;-0.08;3.21;0;0;-1.01;0;0;0;0;0;1;0.00;0.40;0.57;-0.04;0.00;38.88;-0.01;0.22;0;0;-1.38;0;0;0;0;0;1;-0.07;0.20;0.42;-0.07;-0.10;38.65;0.07;-2.78;0;0;-1.53;0;0;0;0;0;1;
2018.01.28 00:00;0;0;11879.9500;11499.9800;0.0080;0.0647;0.0330;0.0330;-0.00;0.58;0.36;0.00;0.00;54.45;0.00;-0.22;0;0;1.14;0;0;1;0;0;0;0.00;0.45;0.35;0.01;0.04;54.68;-0.01;0.49;0;0;1.31;0;0;1;0;0;0;0.04;0.06;0.09;0.01;0.01;54.18;-0.12;5.77;0;0;1.27;0;0;1;0;0;0;-0.02;0.23;0.27;-0.00;-0.01;48.41;0.06;-3.02;0;0;-0.39;0;0;0;0;0;0;0.02;0.36;0.05;0.01;0.01;51.44;-0.07;3.49;0;0;0.52;0;0;0;0;0;0;0.04;0.20;0.31;0.00;0.05;43.59;-0.06;2.63;0;0;-0.69;0;0;0;0;0;0;-0.01;0.34;0.58;-0.01;-0.06;40.96;0.01;-0.38;0;0;-0.95;0;0;0;0;0;0;-0.02;0.53;0.27;0.02;0.04;41.34;0.02;-0.74;0;0;-1.00;0;0;0;0;0;0;0.05;0.21;0.28;0.02;0.06;42.09;-0.08;3.21;0;0;-1.01;0;0;0;0;0;1;0.00;0.40;0.57;-0.04;0.00;38.88;-0.01;0.22;0;0;-1.38;0;0;0;0;0;1;
2018.01.29 00:00;1;0;11251.0000;11879.9500;0.0623;0.0080;-0.0529;-0.0529;0.00;0.61;0.33;0.01;0.00;58.23;-0.00;0.14;0;0;1.39;0;0;1;0;0;0;0.01;0.31;0.25;-0.01;0.01;58.09;-0.02;1.09;0;0;1.47;0;0;1;0;0;0;-0.02;0.18;0.33;0.00;-0.01;56.99;0.07;-4.16;0;0;1.32;0;0;1;0;0;0;0.00;0.22;0.60;-0.01;0.02;61.15;-0.01;0.53;0;0;2.08;0;1;0;0;0;0;0.03;0.42;0.02;0.05;0.02;60.63;-0.09;4.78;0;0;2.31;0;1;0;0;0;0;0.03;0.44;0.11;0.05;0.05;46.09;-0.06;2.50;0;0;-0.41;0;0;0;0;0;0;0.04;0.20;0.31;0.00;0.05;43.59;-0.06;2.63;0;0;-0.69;0;0;0;0;0;0;-0.01;0.34;0.58;-0.01;-0.06;40.96;0.01;-0.38;0;0;-0.95;0;0;0;0;0;0;-0.02;0.53;0.27;0.02;0.04;41.34;0.02;-0.74;0;0;-1.00;0;0;0;0;0;0;0.05;0.21;0.28;0.02;0.06;42.09;-0.08;3.21;0;0;-1.01;0;0;0;0;0;1;
2018.01.30 00:00;2;0;10237.5100;11250.1100;0.1200;0.0052;-0.0900;-0.0900;-0.00;0.50;0.39;-0.01;-0.01;46.72;0.01;-0.62;0;0;-0.38;0;0;0;0;0;0;-0.01;0.50;0.06;0.00;0.01;47.34;0.04;-1.85;0;0;-0.26;0;0;0;0;0;0;0.01;0.25;0.29;-0.01;0.01;49.19;-0.04;1.99;0;0;-0.02;0;0;0;0;0;0;-0.00;0.54;0.36;-0.02;-0.01;47.20;0.01;-0.64;0;0;-0.27;0;0;0;0;0;0;-0.02;0.30;0.10;-0.02;-0.01;47.83;0.09;-4.88;0;0;-0.16;0;0;0;0;0;0;-0.05;0.11;0.13;-0.02;-0.02;42.79;0.07;-3.30;0;0;-0.74;0;0;0;0;0;0;0.03;0.44;0.11;0.05;0.05;46.09;-0.06;2.50;0;0;-0.41;0;0;0;0;0;0;0.04;0.20;0.31;0.00;0.05;43.59;-0.06;2.63;0;0;-0.69;0;0;0;0;0;0;-0.01;0.34;0.58;-0.01;-0.06;40.96;0.01;-0.38;0;0;-0.95;0;0;0;0;0;0;-0.02;0.53;0.27;0.02;0.04;41.34;0.02;-0.74;0;0;-1.00;0;0;0;0;0;0;
2018.01.31 00:00;3;0;10285.1000;10230.0000;0.0518;0.0191;0.0054;0.0054;-0.01;0.39;0.30;-0.00;0.02;32.74;0.06;-2.03;0;0;-2.18;0;0;0;0;1;0;0.01;0.29;0.60;-0.04;-0.03;34.76;-0.06;1.83;0;0;-2.21;0;0;0;0;1;0;-0.07;0.05;0.13;-0.01;-0.06;32.94;0.24;-10.66;0;0;-2.73;0;0;0;0;1;0;-0.01;0.29;0.47;0.01;-0.00;43.59;0.03;-1.34;0;0;-1.16;0;0;0;0;0;1;0.01;0.09;0.31;-0.02;0.01;44.93;-0.07;2.85;0;0;-0.90;0;0;0;0;0;0;-0.09;0.04;0.24;-0.06;-0.11;38.05;0.11;-4.73;0;0;-1.36;0;0;0;0;0;1;-0.05;0.11;0.13;-0.02;-0.02;42.79;0.07;-3.30;0;0;-0.74;0;0;0;0;0;0;0.03;0.44;0.11;0.05;0.05;46.09;-0.06;2.50;0;0;-0.41;0;0;0;0;0;0;0.04;0.20;0.31;0.00;0.05;43.59;-0.06;2.63;0;0;-0.69;0;0;0;0;0;0;-0.01;0.34;0.58;-0.01;-0.06;40.96;0.01;-0.38;0;0;-0.95;0;0;0;0;0;0;
2018.02.01 00:00;4;0;9224.5200;10285.1000;0.1492;0.0049;-0.1031;-0.1031;0.02;0.06;0.12;0.01;0.02;39.48;-0.12;4.30;0;0;-1.01;0;0;0;0;0;1;0.01;0.23;0.48;-0.02;-0.00;35.18;-0.08;2.51;0;0;-1.35;0;0;0;0;0;1;-0.03;0.25;0.22;0.01;-0.02;32.67;0.10;-3.69;0;0;-1.64;0;0;0;0;0;1;0.00;0.24;0.73;0.00;0.03;36.35;-0.01;0.25;0;0;-1.41;0;0;0;0;0;1;0.02;0.13;0.48;0.01;0.01;36.11;-0.18;5.47;0;0;-1.59;0;0;0;0;0;1;0.01;0.19;0.73;-0.08;-0.02;38.40;-0.01;0.34;0;0;-1.23;0;0;0;0;0;1;-0.09;0.04;0.24;-0.06;-0.11;38.05;0.11;-4.73;0;0;-1.36;0;0;0;0;0;1;-0.05;0.11;0.13;-0.02;-0.02;42.79;0.07;-3.30;0;0;-0.74;0;0;0;0;0;0;0.03;0.44;0.11;0.05;0.05;46.09;-0.06;2.50;0;0;-0.41;0;0;0;0;0;0;0.04;0.20;0.31;0.00;0.05;43.59;-0.06;2.63;0;0;-0.69;0;0;0;0;0;0;
2018.02.02 00:00;5;0;8873.0300;9224.5200;0.1317;0.0028;-0.0381;-0.0381;0.03;0.41;0.23;0.02;-0.02;30.62;-0.30;7.08;0;0;-1.63;0;0;0;0;0;1;-0.04;0.03;0.10;-0.03;-0.04;23.55;0.13;-3.62;0;1;-2.24;0;0;0;0;1;0;-0.03;0.17;0.26;-0.04;-0.03;27.17;0.09;-2.70;0;1;-1.95;0;0;0;0;0;1;-0.05;0.02;0.16;-0.02;-0.05;29.87;0.17;-6.26;0;1;-1.73;0;0;0;0;0;1;-0.00;0.75;0.23;-0.01;0.00;36.13;0.00;-0.09;0;0;-1.14;0;0;0;0;0;1;-0.10;0.03;0.30;-0.01;-0.10;33.88;0.12;-4.52;0;0;-1.92;0;0;0;0;0;1;0.01;0.19;0.73;-0.08;-0.02;38.40;-0.01;0.34;0;0;-1.23;0;0;0;0;0;1;-0.09;0.04;0.24;-0.06;-0.11;38.05;0.11;-4.73;0;0;-1.36;0;0;0;0;0;1;-0.05;0.11;0.13;-0.02;-0.02;42.79;0.07;-3.30;0;0;-0.74;0;0;0;0;0;0;0.03;0.44;0.11;0.05;0.05;46.09;-0.06;2.50;0;0;-0.41;0;0;0;0;0;0;
2018.02.03 00:00;6;0;9199.9600;8873.0300;0.0726;0.0676;0.0368;0.0368;0.02;0.23;0.35;-0.03;0.01;37.52;-0.09;2.96;0;0;-1.11;0;0;0;0;0;1;-0.04;0.24;0.27;0.01;0.06;34.56;0.09;-3.59;0;0;-1.42;0;0;0;0;0;1;0.09;0.05;0.26;0.05;-0.03;38.15;-0.69;15.51;0;0;-1.06;0;0;0;0;0;1;-0.04;0.04;0.11;-0.03;-0.03;22.63;0.11;-2.88;0;1;-2.13;0;0;0;0;1;0;-0.02;0.11;0.40;-0.04;-0.03;25.52;0.07;-1.82;0;1;-1.93;0;0;0;0;0;1;-0.04;0.02;0.70;-0.10;-0.08;32.51;0.04;-1.37;0;0;-1.92;0;0;0;0;0;1;-0.10;0.03;0.30;-0.01;-0.10;33.88;0.12;-4.52;0;0;-1.92;0;0;0;0;0;1;0.01;0.19;0.73;-0.08;-0.02;38.40;-0.01;0.34;0;0;-1.23;0;0;0;0;0;1;-0.09;0.04;0.24;-0.06;-0.11;38.05;0.11;-4.73;0;0;-1.36;0;0;0;0;0;1;-0.05;0.11;0.13;-0.02;-0.02;42.79;0.07;-3.30;0;0;-0.74;0;0;0;0;0;0;
2018.02.04 00:00;0;0;8184.8100;9199.9600;0.1380;0.0183;-0.1103;-0.1103;-0.02;0.27;0.39;0.01;-0.00;45.81;0.04;-1.76;0;0;-0.14;0;0;0;0;0;0;0.02;0.18;0.34;-0.01;0.01;47.57;-0.05;2.34;0;0;0.01;0;0;0;0;0;0;0.01;0.58;0.27;0.04;0.05;45.23;-0.02;1.01;0;0;-0.30;0;0;0;0;0;0;0.04;0.04;0.24;0.04;0.04;44.22;-0.15;5.65;0;0;-0.47;0;0;0;0;0;0;0.04;0.14;0.21;-0.01;-0.00;38.57;-0.18;5.90;0;0;-1.09;0;0;0;0;0;1;0.04;0.22;0.52;0.02;0.03;35.13;-0.08;2.62;0;0;-1.55;0;0;0;0;0;1;-0.04;0.02;0.70;-0.10;-0.08;32.51;0.04;-1.37;0;0;-1.92;0;0;0;0;0;1;-0.10;0.03;0.30;-0.01;-0.10;33.88;0.12;-4.52;0;0;-1.92;0;0;0;0;0;1;0.01;0.19;0.73;-0.08;-0.02;38.40;-0.01;0.34;0;0;-1.23;0;0;0;0;0;1;-0.09;0.04;0.24;-0.06;-0.11;38.05;0.11;-4.73;0;0;-1.36;0;0;0;0;0;1;
2018.02.05 00:00;1;0;6939.9900;8179.9900;0.1901;0.0248;-0.1516;-0.1516;-0.01;0.39;0.47;-0.01;-0.03;33.83;0.02;-0.83;0;0;-1.78;0;0;0;0;0;1;-0.02;0.41;0.21;-0.03;-0.02;34.66;0.04;-1.63;0;0;-1.63;0;0;0;0;0;1;-0.03;0.38;0.12;-0.03;-0.04;36.29;0.08;-2.99;0;0;-1.37;0;0;0;0;0;1;-0.06;0.03;0.01;-0.02;-0.04;39.28;0.14;-6.55;0;0;-0.88;0;0;0;0;0;0;-0.00;0.51;0.43;0.01;0.02;45.83;0.01;-0.27;0;0;-0.00;0;0;0;0;0;0;-0.11;0.12;0.18;-0.01;-0.04;31.09;0.11;-4.04;0;0;-2.14;0;0;0;0;1;0;0.04;0.22;0.52;0.02;0.03;35.13;-0.08;2.62;0;0;-1.55;0;0;0;0;0;1;-0.04;0.02;0.70;-0.10;-0.08;32.51;0.04;-1.37;0;0;-1.92;0;0;0;0;0;1;-0.10;0.03;0.30;-0.01;-0.10;33.88;0.12;-4.52;0;0;-1.92;0;0;0;0;0;1;0.01;0.19;0.73;-0.08;-0.02;38.40;-0.01;0.34;0;0;-1.23;0;0;0;0;0;1;
2018.02.06 00:00;2;0;7652.1400;6939.6300;0.1354;0.1352;0.1027;0.1027;0.04;0.66;0.06;0.00;0.00;26.36;-0.25;5.25;0;1;-2.03;0;0;0;0;1;0;-0.09;0.18;0.08;-0.03;-0.08;21.12;0.19;-4.89;0;1;-2.74;0;0;0;0;1;0;-0.02;0.35;0.35;-0.03;-0.05;26.00;0.06;-1.67;0;1;-2.30;0;0;0;0;1;0;-0.05;0.16;0.13;-0.04;-0.05;27.67;0.12;-3.76;0;1;-2.35;0;0;0;0;1;0;-0.02;0.50;0.11;0.00;0.00;31.44;0.06;-1.87;0;0;-1.92;0;0;0;0;0;1;-0.15;0.12;0.18;-0.11;-0.16;27.00;0.13;-4.10;0;1;-2.59;0;0;0;0;1;0;-0.11;0.12;0.18;-0.01;-0.04;31.09;0.11;-4.04;0;0;-2.14;0;0;0;0;1;0;0.04;0.22;0.52;0.02;0.03;35.13;-0.08;2.62;0;0;-1.55;0;0;0;0;0;1;-0.04;0.02;0.70;-0.10;-0.08;32.51;0.04;-1.37;0;0;-1.92;0;0;0;0;0;1;-0.10;0.03;0.30;-0.01;-0.10;33.88;0.12;-4.52;0;0;-1.92;0;0;0;0;0;1;
2018.02.07 00:00;3;0;7599.0000;7655.0200;0.0660;0.1072;-0.0073;-0.0073;0.01;0.50;0.26;0.03;0.10;46.00;-0.03;1.36;0;0;-0.30;0;0;0;0;0;0;0.03;0.09;0.62;0.02;0.05;44.63;-0.08;3.26;0;0;-0.45;0;0;0;0;0;0;0.11;0.17;0.12;0.07;0.07;41.37;-0.36;10.95;0;0;-0.73;0;0;0;0;0;0;0.09;0.43;0.02;0.05;0.00;30.42;-0.47;9.70;0;0;-1.52;0;0;0;0;0;1;-0.04;0.51;0.07;-0.07;-0.03;20.72;0.07;-1.59;0;1;-2.24;0;0;0;0;1;0;0.10;0.12;0.50;-0.06;-0.09;32.48;-0.20;5.48;0;0;-1.93;0;0;0;0;0;1;-0.15;0.12;0.18;-0.11;-0.16;27.00;0.13;-4.10;0;1;-2.59;0;0;0;0;1;0;-0.11;0.12;0.18;-0.01;-0.04;31.09;0.11;-4.04;0;0;-2.14;0;0;0;0;1;0;0.04;0.22;0.52;0.02;0.03;35.13;-0.08;2.62;0;0;-1.55;0;0;0;0;0;1;-0.04;0.02;0.70;-0.10;-0.08;32.51;0.04;-1.37;0;0;-1.92;0;0;0;0;0;1;
2018.02.08 00:00;4;0;7784.0200;7599.0000;0.0035;0.0322;0.0243;0.0243;-0.07;0.18;0.09;-0.02;-0.04;46.01;0.12;-6.29;0;0;0.04;0;0;0;0;0;0;-0.00;0.44;0.50;-0.01;-0.02;52.30;0.01;-0.48;0;0;0.63;0;0;0;0;0;0;0.00;0.70;0.23;0.02;0.06;52.79;-0.00;0.19;0;0;0.57;0;0;0;0;0;0;0.06;0.18;0.13;0.07;0.06;52.60;-0.11;5.30;0;0;0.46;0;0;0;0;0;0;0.07;0.11;0.09;-0.00;-0.00;47.30;-0.14;5.94;0;0;-0.13;0;0;0;0;0;0;-0.01;0.62;0.34;0.08;0.19;32.28;0.01;-0.19;0;0;-1.73;0;0;0;0;0;1;0.10;0.12;0.50;-0.06;-0.09;32.48;-0.20;5.48;0;0;-1.93;0;0;0;0;0;1;-0.15;0.12;0.18;-0.11;-0.16;27.00;0.13;-4.10;0;1;-2.59;0;0;0;0;1;0;-0.11;0.12;0.18;-0.01;-0.04;31.09;0.11;-4.04;0;0;-2.14;0;0;0;0;1;0;0.04;0.22;0.52;0.02;0.03;35.13;-0.08;2.62;0;0;-1.55;0;0;0;0;0;1;
2018.02.09 00:00;5;0;8683.9200;7789.9000;0.0000;0.1217;0.1148;0.1148;-0.07;0.18;0.09;-0.02;-0.04;46.01;0.12;-6.29;0;0;0.04;0;0;0;0;0;0;-0.00;0.44;0.50;-0.01;-0.02;52.30;0.01;-0.48;0;0;0.63;0;0;0;0;0;0;0.00;0.70;0.23;0.02;0.06;52.79;-0.00;0.19;0;0;0.57;0;0;0;0;0;0;0.06;0.18;0.13;0.07;0.06;52.60;-0.11;5.30;0;0;0.46;0;0;0;0;0;0;0.07;0.11;0.09;-0.00;-0.00;47.30;-0.14;5.94;0;0;-0.13;0;0;0;0;0;0;0.02;0.22;0.10;-0.07;0.06;33.77;-0.05;1.49;0;0;-1.44;0;0;0;0;0;1;-0.01;0.62;0.34;0.08;0.19;32.28;0.01;-0.19;0;0;-1.73;0;0;0;0;0;1;0.10;0.12;0.50;-0.06;-0.09;32.48;-0.20;5.48;0;0;-1.93;0;0;0;0;0;1;-0.15;0.12;0.18;-0.11;-0.16;27.00;0.13;-4.10;0;1;-2.59;0;0;0;0;1;0;-0.11;0.12;0.18;-0.01;-0.04;31.09;0.11;-4.04;0;0;-2.14;0;0;0;0;1;0;
2018.02.10 00:00;6;0;8533.9800;8683.9300;0.0649;0.0440;-0.0173;-0.0173;0.01;0.11;0.74;-0.00;0.01;58.41;-0.01;0.54;0;0;1.57;0;0;1;0;0;0;0.04;0.25;0.05;0.02;0.01;57.87;-0.06;3.22;0;0;1.60;0;0;1;0;0;0;0.01;0.61;0.25;0.02;0.05;54.65;-0.01;0.59;0;0;1.24;0;0;1;0;0;0;0.06;0.19;0.00;0.07;0.03;54.06;-0.12;5.72;0;0;1.17;0;0;1;0;0;0;0.02;0.22;0.10;-0.05;0.01;48.34;-0.05;2.33;0;0;0.39;0;0;0;0;0;0;0.11;0.06;0.00;0.11;0.03;40.61;-0.20;6.84;0;0;-0.81;0;0;0;0;0;0;0.02;0.22;0.10;-0.07;0.06;33.77;-0.05;1.49;0;0;-1.44;0;0;0;0;0;1;-0.01;0.62;0.34;0.08;0.19;32.28;0.01;-0.19;0;0;-1.73;0;0;0;0;0;1;0.10;0.12;0.50;-0.06;-0.09;32.48;-0.20;5.48;0;0;-1.93;0;0;0;0;0;1;-0.15;0.12;0.18;-0.11;-0.16;27.00;0.13;-4.10;0;1;-2.59;0;0;0;0;1;0;
2018.02.11 00:00;0;0;8063.8800;8533.9900;0.0946;0.0018;-0.0551;-0.0551;0.01;0.09;0.66;0.01;0.00;54.31;-0.03;1.55;0;0;0.78;0;0;0;0;0;0;0.02;0.09;0.46;-0.04;-0.01;52.76;-0.04;2.10;0;0;0.70;0;0;0;0;0;0;-0.04;0.31;0.06;-0.01;-0.03;50.66;0.10;-5.57;0;0;0.57;0;0;0;0;0;0;-0.03;0.01;0.37;-0.02;-0.03;56.22;0.08;-4.66;0;0;1.09;0;0;1;0;0;0;0.00;0.49;0.48;0.01;0.02;60.88;-0.00;0.10;0;0;1.54;0;0;1;0;0;0;-0.02;0.40;0.44;0.04;0.04;39.88;0.02;-0.74;0;0;-0.83;0;0;0;0;0;0;0.11;0.06;0.00;0.11;0.03;40.61;-0.20;6.84;0;0;-0.81;0;0;0;0;0;0;0.02;0.22;0.10;-0.07;0.06;33.77;-0.05;1.49;0;0;-1.44;0;0;0;0;0;1;-0.01;0.62;0.34;0.08;0.19;32.28;0.01;-0.19;0;0;-1.73;0;0;0;0;0;1;0.10;0.12;0.50;-0.06;-0.09;32.48;-0.20;5.48;0;0;-1.93;0;0;0;0;0;1;
