datetime;day;hour;close_current;open_current;move_down;move_up;percent;percent_10;in_1;in_2;in_3;in_4;in_5;in_6;in_7;in_8;in_9;in_10;in_11;in_12;in_13;in_14;in_15;in_16;in_17;in_18;in_19;in_20;in_21;in_22;in_23;in_24;in_25;in_26;in_27;in_28;in_29;in_30;in_31;in_32;in_33;in_34;in_35;in_36;in_37;in_38;in_39;in_40;in_41;in_42;in_43;in_44;in_45;in_46;in_47;in_48;in_49;in_50;in_51;in_52;in_53;in_54;in_55;in_56;in_57;in_58;in_59;in_60;in_61;in_62;in_63;in_64;in_65;in_66;in_67;in_68;in_69;in_70;in_71;in_72;in_73;in_74;in_75;in_76;in_77;in_78;in_79;in_80;in_81;in_82;in_83;in_84;in_85;in_86;in_87;in_88;in_89;in_90;in_91;in_92;in_93;in_94;in_95;in_96;in_97;in_98;in_99;in_100;in_101;in_102;in_103;in_104;in_105;in_106;in_107;in_108;in_109;in_110;in_111;in_112;in_113;in_114;in_115;in_116;in_117;in_118;in_119;in_120;in_121;in_122;in_123;in_124;in_125;in_126;in_127;in_128;in_129;in_130;in_131;in_132;in_133;in_134;in_135;in_136;in_137;in_138;in_139;in_140;in_141;in_142;in_143;in_144;in_145;in_146;in_147;in_148;in_149;in_150;in_151;in_152;in_153;in_154;in_155;in_156;in_157;in_158;in_159;in_160;in_161;in_162;in_163;in_164;in_165;in_166;in_167;in_168;in_169;in_170
2022.12.20 00:00;2;0;1216.9400;1167.8200;0.0040;0.0536;0.0421;0.0421;-0.00;0.34;0.56;-0.00;-0.01;31.08;0.03;-1.01;0;0;-1.40;0;0;0;0;0;1;-0.01;0.14;0.34;-0.01;-0.01;32.08;0.09;-3.21;0;0;-0.78;0;0;0;0;0;0;-0.00;0.52;0.19;0.00;-0.00;35.30;0.04;-1.32;0;0;-0.46;0;0;0;0;0;0;0.00;0.55;0.08;0.00;0.00;36.62;-0.07;2.24;0;0;-0.42;0;0;0;0;0;0;0.00;0.67;0.24;-0.01;0.00;34.38;-0.01;0.37;0;0;-0.59;0;0;0;0;0;0;-0.01;0.27;0.39;-0.00;-0.02;40.28;0.04;-1.47;0;0;-1.75;0;0;0;0;0;1;-0.00;0.42;0.44;0.01;0.01;41.75;0.01;-0.38;0;0;-1.51;0;0;0;0;0;1;0.02;0.10;0.17;-0.07;0.01;42.14;-0.06;2.56;0;0;-1.48;0;0;0;0;0;1;-0.08;0.11;0.09;-0.02;-0.08;39.57;0.20;-10.01;0;0;-2.00;0;0;0;0;1;0;-0.03;0.07;0.14;-0.03;-0.03;49.58;0.10;-5.29;0;0;0.33;0;0;0;0;0;0;
2022.12.21 00:00;3;0;1213.7800;1216.9500;0.0114;0.0053;-0.0026;-0.0026;0.00;0.43;0.55;0.00;0.01;56.70;-0.00;0.07;0;0;1.89;0;0;1;0;0;0;-0.00;0.08;0.91;-0.01;-0.00;56.63;0.00;-0.14;0;0;2.17;0;1;0;0;0;0;0.00;0.51;0.31;0.01;-0.00;56.77;-0.03;1.90;0;0;2.60;0;1;0;0;0;0;0.00;0.51;0.18;0.00;0.01;54.86;-0.03;1.62;0;0;2.76;0;1;0;0;0;0;0.01;0.28;0.08;0.01;0.02;53.25;-0.15;7.03;0;0;2.71;0;1;0;0;0;0;0.04;0.20;0.07;0.03;0.01;46.79;-0.16;6.51;0;0;-0.79;0;0;0;0;0;0;-0.01;0.27;0.39;-0.00;-0.02;40.28;0.04;-1.47;0;0;-1.75;0;0;0;0;0;1;-0.00;0.42;0.44;0.01;0.01;41.75;0.01;-0.38;0;0;-1.51;0;0;0;0;0;1;0.02;0.10;0.17;-0.07;0.01;42.14;-0.06;2.56;0;0;-1.48;0;0;0;0;0;1;-0.08;0.11;0.09;-0.02;-0.08;39.57;0.20;-10.01;0;0;-2.00;0;0;0;0;1;0;
2022.12.22 00:00;4;0;1217.7100;1213.7800;0.0257;0.0199;0.0032;0.0032;0.00;0.16;0.19;-0.00;0.00;53.91;-0.06;3.04;0;0;0.98;0;0;0;0;0;0;-0.01;0.05;0.22;-0.01;0.00;50.87;0.08;-4.58;0;0;0.77;0;0;0;0;0;0;-0.00;0.37;0.57;0.00;-0.00;55.45;0.01;-0.67;0;0;1.24;0;0;1;0;0;0;0.00;0.22;0.30;0.00;0.00;56.12;-0.06;2.98;0;0;1.42;0;0;1;0;0;0;0.00;0.28;0.68;-0.00;-0.00;53.15;-0.00;0.21;0;0;1.23;0;0;1;0;0;0;-0.00;0.32;0.53;-0.01;0.03;46.44;0.01;-0.35;0;0;-0.86;0;0;0;0;0;0;0.04;0.20;0.07;0.03;0.01;46.79;-0.16;6.51;0;0;-0.79;0;0;0;0;0;0;-0.01;0.27;0.39;-0.00;-0.02;40.28;0.04;-1.47;0;0;-1.75;0;0;0;0;0;1;-0.00;0.42;0.44;0.01;0.01;41.75;0.01;-0.38;0;0;-1.51;0;0;0;0;0;1;0.02;0.10;0.17;-0.07;0.01;42.14;-0.06;2.56;0;0;-1.48;0;0;0;0;0;1;
2022.12.23 00:00;5;0;1219.9900;1217.7200;0.0063;0.0117;0.0019;0.0019;0.02;0.46;0.02;0.04;0.01;54.77;-0.26;11.13;0;0;0.86;0;0;0;0;0;0;0.01;0.00;0.33;-0.02;-0.00;43.64;-0.13;5.13;0;0;-0.45;0;0;0;0;0;0;-0.03;0.03;0.07;-0.00;-0.02;38.51;0.31;-17.61;0;0;-0.88;0;0;0;0;0;0;0.00;0.43;0.18;0.01;0.00;56.11;-0.04;2.30;0;0;0.94;0;0;0;0;0;0;-0.00;0.05;0.78;-0.00;-0.00;53.81;0.01;-0.70;0;0;0.81;0;0;0;0;0;0;0.00;0.37;0.56;0.01;-0.02;46.98;-0.01;0.53;0;0;-0.70;0;0;0;0;0;0;-0.00;0.32;0.53;-0.01;0.03;46.44;0.01;-0.35;0;0;-0.86;0;0;0;0;0;0;0.04;0.20;0.07;0.03;0.01;46.79;-0.16;6.51;0;0;-0.79;0;0;0;0;0;0;-0.01;0.27;0.39;-0.00;-0.02;40.28;0.04;-1.47;0;0;-1.75;0;0;0;0;0;1;-0.00;0.42;0.44;0.01;0.01;41.75;0.01;-0.38;0;0;-1.51;0;0;0;0;0;1;
2022.12.24 00:00;6;0;1220.4100;1219.9800;0.0043;0.0066;0.0004;0.0004;0.00;0.45;0.55;0.00;0.00;54.82;-0.00;0.01;0;0;0.69;0;0;0;0;0;0;0.00;0.24;0.60;-0.01;0.00;54.81;-0.01;0.41;0;0;0.75;0;0;0;0;0;0;-0.00;0.41;0.42;0.00;-0.00;54.40;0.04;-2.23;0;0;0.72;0;0;0;0;0;0;0.00;0.32;0.57;0.00;-0.00;56.63;-0.01;0.50;0;0;0.99;0;0;0;0;0;0;-0.00;0.22;0.38;-0.00;0.00;56.13;0.02;-1.15;0;0;0.94;0;0;0;0;0;0;0.00;0.55;0.35;-0.00;0.02;47.30;-0.01;0.33;0;0;-0.59;0;0;0;0;0;0;0.00;0.37;0.56;0.01;-0.02;46.98;-0.01;0.53;0;0;-0.70;0;0;0;0;0;0;-0.00;0.32;0.53;-0.01;0.03;46.44;0.01;-0.35;0;0;-0.86;0;0;0;0;0;0;0.04;0.20;0.07;0.03;0.01;46.79;-0.16;6.51;0;0;-0.79;0;0;0;0;0;0;-0.01;0.27;0.39;-0.00;-0.02;40.28;0.04;-1.47;0;0;-1.75;0;0;0;0;0;1;
2022.12.25 00:00;0;0;1218.5100;1220.4200;0.0223;0.0038;-0.0016;-0.0016;-0.00;0.05;0.41;-0.00;0.00;54.26;0.05;-2.81;0;0;0.51;0;0;0;0;0;0;0.00;0.42;0.15;0.01;-0.00;57.07;-0.06;3.08;0;0;0.93;0;0;0;0;0;0;-0.00;0.00;0.78;-0.00;0.00;53.99;0.01;-0.32;0;0;0.49;0;0;0;0;0;0;-0.00;0.13;0.65;0.00;0.00;54.30;0.01;-0.69;0;0;0.55;0;0;0;0;0;0;0.00;0.08;0.66;-0.00;-0.00;55.00;-0.02;0.97;0;0;0.68;0;0;0;0;0;0;0.00;0.57;0.40;-0.00;0.00;47.37;-0.00;0.06;0;0;-0.51;0;0;0;0;0;0;0.00;0.55;0.35;-0.00;0.02;47.30;-0.01;0.33;0;0;-0.59;0;0;0;0;0;0;0.00;0.37;0.56;0.01;-0.02;46.98;-0.01;0.53;0;0;-0.70;0;0;0;0;0;0;-0.00;0.32;0.53;-0.01;0.03;46.44;0.01;-0.35;0;0;-0.86;0;0;0;0;0;0;0.04;0.20;0.07;0.03;0.01;46.79;-0.16;6.51;0;0;-0.79;0;0;0;0;0;0;
2022.12.26 00:00;1;0;1228.1100;1218.5200;0.0056;0.0103;0.0079;0.0079;0.01;0.31;0.26;0.01;0.01;52.62;-0.18;8.16;0;0;0.22;0;0;0;0;0;0;-0.00;0.10;0.82;-0.01;0.00;44.46;0.02;-1.13;0;0;-0.77;0;0;0;0;0;0;-0.01;0.06;0.68;-0.00;-0.02;45.59;0.11;-5.77;0;0;-0.65;0;0;0;0;0;0;-0.00;0.51;0.04;0.00;0.00;51.36;0.04;-2.14;0;0;0.09;0;0;0;0;0;0;-0.00;0.00;0.72;-0.00;-0.00;53.50;0.03;-1.48;0;0;0.39;0;0;0;0;0;0;-0.00;0.14;0.80;-0.00;-0.02;47.09;0.01;-0.28;0;0;-0.53;0;0;0;0;0;0;0.00;0.57;0.40;-0.00;0.00;47.37;-0.00;0.06;0;0;-0.51;0;0;0;0;0;0;0.00;0.55;0.35;-0.00;0.02;47.30;-0.01;0.33;0;0;-0.59;0;0;0;0;0;0;0.00;0.37;0.56;0.01;-0.02;46.98;-0.01;0.53;0;0;-0.70;0;0;0;0;0;0;-0.00;0.32;0.53;-0.01;0.03;46.44;0.01;-0.35;0;0;-0.86;0;0;0;0;0;0;
2022.12.27 00:00;2;0;1211.5500;1228.1200;0.0224;0.0046;-0.0135;-0.0135;0.01;0.19;0.13;0.01;0.00;59.93;-0.17;8.91;0;0;2.34;0;1;0;0;0;0;0.00;0.40;0.33;-0.00;0.00;51.03;-0.04;2.14;0;0;-0.46;0;0;0;0;0;0;-0.00;0.04;0.40;-0.00;-0.01;48.88;0.10;-5.16;0;0;-1.15;0;0;0;0;0;1;-0.00;0.49;0.45;-0.00;0.00;54.04;0.01;-0.28;0;0;0.30;0;0;0;0;0;0;-0.00;0.47;0.48;-0.00;0.00;54.33;0.00;-0.22;0;0;0.40;0;0;0;0;0;0;0.01;0.15;0.35;0.00;0.02;48.74;-0.04;1.65;0;0;-0.25;0;0;0;0;0;0;-0.00;0.14;0.80;-0.00;-0.02;47.09;0.01;-0.28;0;0;-0.53;0;0;0;0;0;0;0.00;0.57;0.40;-0.00;0.00;47.37;-0.00;0.06;0;0;-0.51;0;0;0;0;0;0;0.00;0.55;0.35;-0.00;0.02;47.30;-0.01;0.33;0;0;-0.59;0;0;0;0;0;0;0.00;0.37;0.56;0.01;-0.02;46.98;-0.01;0.53;0;0;-0.70;0;0;0;0;0;0;
2022.12.28 00:00;3;0;1190.1500;1211.5500;0.0252;0.0035;-0.0177;-0.0177;0.00;0.48;0.44;0.00;0.01;44.45;-0.01;0.49;0;0;-1.42;0;0;0;0;0;1;-0.00;0.14;0.85;-0.01;-0.00;43.96;0.00;-0.10;0;0;-1.68;0;0;0;0;0;1;-0.01;0.00;0.42;-0.00;-0.01;44.06;0.14;-7.09;0;0;-1.86;0;0;0;0;0;1;-0.00;0.16;0.51;-0.00;-0.00;51.14;0.05;-2.74;0;0;-0.02;0;0;0;0;0;0;-0.00;0.25;0.37;-0.01;-0.00;53.89;0.03;-1.52;0;0;0.70;0;0;0;0;0;0;-0.01;0.17;0.33;0.00;-0.01;46.07;0.05;-2.67;0;0;-0.60;0;0;0;0;0;0;0.01;0.15;0.35;0.00;0.02;48.74;-0.04;1.65;0;0;-0.25;0;0;0;0;0;0;-0.00;0.14;0.80;-0.00;-0.02;47.09;0.01;-0.28;0;0;-0.53;0;0;0;0;0;0;0.00;0.57;0.40;-0.00;0.00;47.37;-0.00;0.06;0;0;-0.51;0;0;0;0;0;0;0.00;0.55;0.35;-0.00;0.02;47.30;-0.01;0.33;0;0;-0.59;0;0;0;0;0;0;
2022.12.29 00:00;4;0;1200.4900;1190.1500;0.0028;0.0138;0.0087;0.0087;-0.00;0.14;0.65;-0.00;-0.01;33.29;0.05;-1.73;0;0;-1.78;0;0;0;0;0;1;0.00;0.61;0.10;-0.01;0.00;35.01;-0.14;4.39;0;0;-1.77;0;0;0;0;0;1;-0.01;0.54;0.13;0.01;-0.01;30.62;0.12;-4.04;0;0;-2.39;0;0;0;0;1;0;0.00;0.45;0.17;-0.00;0.00;34.66;-0.06;2.00;0;0;-2.13;0;0;0;0;1;0;-0.00;0.18;0.54;-0.01;0.00;32.67;0.05;-1.79;0;0;-2.73;0;0;0;0;1;0;-0.02;0.12;0.26;-0.01;-0.02;42.80;0.07;-3.27;0;0;-1.02;0;0;0;0;0;1;-0.01;0.17;0.33;0.00;-0.01;46.07;0.05;-2.67;0;0;-0.60;0;0;0;0;0;0;0.01;0.15;0.35;0.00;0.02;48.74;-0.04;1.65;0;0;-0.25;0;0;0;0;0;0;-0.00;0.14;0.80;-0.00;-0.02;47.09;0.01;-0.28;0;0;-0.53;0;0;0;0;0;0;0.00;0.57;0.40;-0.00;0.00;47.37;-0.00;0.06;0;0;-0.51;0;0;0;0;0;0;
2022.12.30 00:00;5;0;1199.9900;1200.4800;0.0162;0.0014;-0.0004;-0.0004;0.00;0.29;0.55;0.00;-0.00;45.44;-0.05;2.30;0;0;-0.45;0;0;0;0;0;0;-0.00;0.22;0.43;-0.00;-0.00;43.14;0.05;-2.38;0;0;-0.68;0;0;0;0;0;0;0.00;0.61;0.13;0.00;0.01;45.51;-0.06;2.49;0;0;-0.54;0;0;0;0;0;0;0.00;0.32;0.37;0.00;-0.00;43.03;-0.11;4.31;0;0;-0.78;0;0;0;0;0;0;0.00;0.59;0.41;0.00;0.00;38.71;-0.00;0.02;0;0;-1.14;0;0;0;0;0;1;0.01;0.31;0.17;-0.01;0.00;44.84;-0.05;2.04;0;0;-0.73;0;0;0;0;0;0;-0.02;0.12;0.26;-0.01;-0.02;42.80;0.07;-3.27;0;0;-1.02;0;0;0;0;0;1;-0.01;0.17;0.33;0.00;-0.01;46.07;0.05;-2.67;0;0;-0.60;0;0;0;0;0;0;0.01;0.15;0.35;0.00;0.02;48.74;-0.04;1.65;0;0;-0.25;0;0;0;0;0;0;-0.00;0.14;0.80;-0.00;-0.02;47.09;0.01;-0.28;0;0;-0.53;0;0;0;0;0;0;
2022.12.31 00:00;6;0;1196.1300;1199.9800;0.0069;0.0071;-0.0032;-0.0032;0.00;0.24;0.00;0.00;0.00;48.81;-0.13;5.52;0;0;0.17;0;0;0;0;0;0;-0.00;0.58;0.38;-0.00;0.01;43.29;0.00;-0.15;0;0;-0.51;0;0;0;0;0;0;0.00;0.21;0.55;0.00;-0.01;43.44;-0.13;4.92;0;0;-0.56;0;0;0;0;0;0;0.00;0.62;0.01;-0.00;0.00;38.53;-0.08;2.90;0;0;-0.99;0;0;0;0;0;0;-0.01;0.03;0.27;-0.00;-0.01;35.63;0.17;-7.17;0;0;-1.29;0;0;0;0;0;1;-0.00;0.08;0.90;-0.00;-0.00;44.75;0.00;-0.08;0;0;-0.67;0;0;0;0;0;0;0.01;0.31;0.17;-0.01;0.00;44.84;-0.05;2.04;0;0;-0.73;0;0;0;0;0;0;-0.02;0.12;0.26;-0.01;-0.02;42.80;0.07;-3.27;0;0;-1.02;0;0;0;0;0;1;-0.01;0.17;0.33;0.00;-0.01;46.07;0.05;-2.67;0;0;-0.60;0;0;0;0;0;0;0.01;0.15;0.35;0.00;0.02;48.74;-0.04;1.65;0;0;-0.25;0;0;0;0;0;0;
2023.01.01 00:00;0;0;1200.3400;1196.1300;0.0046;0.0071;0.0035;0.0035;-0.01;0.10;0.29;-0.00;-0.00;45.71;0.13;-6.68;0;0;0.01;0;0;0;0;0;0;-0.00;0.41;0.56;-0.00;0.00;52.39;0.00;-0.23;0;0;1.64;0;0;1;0;0;0;0.00;0.45;0.10;0.01;0.00;52.62;-0.13;5.85;0;0;1.86;0;0;1;0;0;0;0.00;0.65;0.28;0.00;0.00;46.77;-0.01;0.39;0;0;0.21;0;0;0;0;0;0;0.00;0.07;0.49;-0.00;-0.00;46.38;-0.06;2.58;0;0;0.00;0;0;0;0;0;0;-0.00;0.50;0.27;0.01;0.01;44.08;0.02;-0.68;0;0;-0.69;0;0;0;0;0;0;-0.00;0.08;0.90;-0.00;-0.00;44.75;0.00;-0.08;0;0;-0.67;0;0;0;0;0;0;0.01;0.31;0.17;-0.01;0.00;44.84;-0.05;2.04;0;0;-0.73;0;0;0;0;0;0;-0.02;0.12;0.26;-0.01;-0.02;42.80;0.07;-3.27;0;0;-1.02;0;0;0;0;0;1;-0.01;0.17;0.33;0.00;-0.01;46.07;0.05;-2.67;0;0;-0.60;0;0;0;0;0;0;
2023.01.02 00:00;1;0;1214.0000;1200.3300;0.0061;0.0200;0.0114;0.0114;-0.00;0.55;0.18;0.00;0.00;51.30;0.03;-1.80;0;0;0.85;0;0;0;0;0;0;0.00;0.32;0.11;0.01;0.00;53.10;-0.13;5.95;0;0;1.33;0;0;1;0;0;0;0.00;0.34;0.57;0.00;-0.00;47.16;-0.01;0.60;0;0;0.03;0;0;0;0;0;0;0.00;0.31;0.32;0.00;0.00;46.56;-0.03;1.57;0;0;-0.02;0;0;0;0;0;0;0.00;0.13;0.67;-0.00;-0.00;45.00;-0.03;1.22;0;0;-0.32;0;0;0;0;0;0;0.00;0.31;0.39;-0.00;-0.00;45.05;-0.02;0.98;0;0;-0.52;0;0;0;0;0;0;-0.00;0.50;0.27;0.01;0.01;44.08;0.02;-0.68;0;0;-0.69;0;0;0;0;0;0;-0.00;0.08;0.90;-0.00;-0.00;44.75;0.00;-0.08;0;0;-0.67;0;0;0;0;0;0;0.01;0.31;0.17;-0.01;0.00;44.84;-0.05;2.04;0;0;-0.73;0;0;0;0;0;0;-0.02;0.12;0.26;-0.01;-0.02;42.80;0.07;-3.27;0;0;-1.02;0;0;0;0;0;1;
2023.01.03 00:00;2;0;1214.5500;1213.9900;0.0075;0.0049;0.0005;0.0005;-0.00;0.39;0.22;0.00;-0.00;60.71;0.10;-7.11;0;0;1.42;0;0;1;0;0;0;-0.00;0.28;0.69;-0.00;0.00;67.83;0.00;-0.20;0;0;2.12;0;1;0;0;0;0;0.00;0.29;0.48;-0.00;0.00;68.02;-0.02;1.14;0;0;2.54;0;1;0;0;0;0;0.00;0.60;0.03;0.00;0.01;66.89;-0.05;3.09;0;0;2.91;0;1;0;0;0;0;0.01;0.34;0.10;0.01;0.01;63.80;-0.20;10.60;0;0;3.08;1;0;0;0;0;0;0.01;0.33;0.23;0.02;0.00;48.22;-0.07;3.16;0;0;-0.13;0;0;0;0;0;0;0.00;0.31;0.39;-0.00;-0.00;45.05;-0.02;0.98;0;0;-0.52;0;0;0;0;0;0;-0.00;0.50;0.27;0.01;0.01;44.08;0.02;-0.68;0;0;-0.69;0;0;0;0;0;0;-0.00;0.08;0.90;-0.00;-0.00;44.75;0.00;-0.08;0;0;-0.67;0;0;0;0;0;0;0.01;0.31;0.17;-0.01;0.00;44.84;-0.05;2.04;0;0;-0.73;0;0;0;0;0;0;
2023.01.04 00:00;3;0;1256.9000;1214.5600;0.0015;0.0478;0.0349;0.0349;0.00;0.26;0.01;0.00;0.00;58.29;-0.11;5.57;0;0;0.89;0;0;0;0;0;0;-0.00;0.13;0.58;-0.01;-0.00;52.71;0.06;-3.10;0;0;0.39;0;0;0;0;0;0;-0.00;0.32;0.44;0.00;-0.01;55.81;0.08;-4.71;0;0;0.71;0;0;0;0;0;0;-0.00;0.43;0.22;-0.00;0.00;60.52;0.04;-2.50;0;0;1.13;0;0;1;0;0;0;0.00;0.51;0.33;0.00;0.00;63.02;-0.01;0.91;0;0;1.42;0;0;1;0;0;0;0.00;0.36;0.61;-0.00;0.01;48.34;-0.00;0.13;0;0;-0.05;0;0;0;0;0;0;0.01;0.33;0.23;0.02;0.00;48.22;-0.07;3.16;0;0;-0.13;0;0;0;0;0;0;0.00;0.31;0.39;-0.00;-0.00;45.05;-0.02;0.98;0;0;-0.52;0;0;0;0;0;0;-0.00;0.50;0.27;0.01;0.01;44.08;0.02;-0.68;0;0;-0.69;0;0;0;0;0;0;-0.00;0.08;0.90;-0.00;-0.00;44.75;0.00;-0.08;0;0;-0.67;0;0;0;0;0;0;
2023.01.05 00:00;4;0;1251.2400;1256.9100;0.0112;0.0024;-0.0045;-0.0045;0.00;0.07;0.73;-0.01;-0.00;78.50;-0.01;0.92;1;0;1.71;0;0;1;0;0;0;-0.00;0.78;0.15;0.01;0.01;77.58;0.02;-1.88;1;0;1.79;0;0;1;0;0;0;0.00;0.14;0.60;-0.00;-0.01;79.46;-0.02;1.42;1;0;2.10;0;1;0;0;0;0;-0.00;0.78;0.19;0.01;0.00;78.05;0.01;-0.49;1;0;2.21;0;1;0;0;0;0;0.00;0.35;0.47;-0.00;0.03;78.54;-0.00;0.38;1;0;2.67;0;1;0;0;0;0;0.03;0.26;0.03;0.04;0.01;57.18;-0.18;8.84;0;0;1.40;0;0;1;0;0;0;0.00;0.36;0.61;-0.00;0.01;48.34;-0.00;0.13;0;0;-0.05;0;0;0;0;0;0;0.01;0.33;0.23;0.02;0.00;48.22;-0.07;3.16;0;0;-0.13;0;0;0;0;0;0;0.00;0.31;0.39;-0.00;-0.00;45.05;-0.02;0.98;0;0;-0.52;0;0;0;0;0;0;-0.00;0.50;0.27;0.01;0.01;44.08;0.02;-0.68;0;0;-0.69;0;0;0;0;0;0;
2023.01.06 00:00;5;0;1269.1400;1251.2500;0.0122;0.0203;0.0143;0.0143;-0.00;0.11;0.50;-0.00;0.00;65.15;0.04;-2.70;0;0;0.82;0;0;0;0;0;0;0.00;0.16;0.29;-0.00;0.00;67.85;-0.04;2.53;0;0;1.02;0;0;1;0;0;0;-0.01;0.01;0.48;-0.00;-0.00;65.32;0.11;-8.08;0;0;0.88;0;0;0;0;0;0;0.00;0.02;0.53;0.00;-0.00;73.41;-0.03;2.39;1;0;1.29;0;0;1;0;0;0;-0.00;0.30;0.47;-0.00;-0.00;71.02;0.03;-2.18;1;0;1.18;0;0;1;0;0;0;-0.00;0.18;0.49;-0.01;0.02;55.81;0.02;-1.37;0;0;1.62;0;0;1;0;0;0;0.03;0.26;0.03;0.04;0.01;57.18;-0.18;8.84;0;0;1.40;0;0;1;0;0;0;0.00;0.36;0.61;-0.00;0.01;48.34;-0.00;0.13;0;0;-0.05;0;0;0;0;0;0;0.01;0.33;0.23;0.02;0.00;48.22;-0.07;3.16;0;0;-0.13;0;0;0;0;0;0;0.00;0.31;0.39;-0.00;-0.00;45.05;-0.02;0.98;0;0;-0.52;0;0;0;0;0;0;
2023.01.07 00:00;6;0;1264.0700;1269.1300;0.0062;0.0015;-0.0040;-0.0040;-0.00;0.29;0.35;-0.00;0.00;68.66;0.05;-3.87;0;0;1.27;0;0;1;0;0;0;0.01;0.22;0.17;0.01;0.02;72.53;-0.06;4.21;1;0;1.60;0;0;1;0;0;0;0.02;0.07;0.26;0.01;-0.00;68.32;-0.21;12.06;0;0;1.19;0;0;1;0;0;0;-0.00;0.19;0.45;-0.00;-0.01;56.26;0.08;-4.73;0;0;0.20;0;0;0;0;0;0;-0.00;0.20;0.27;-0.00;-0.00;60.99;0.06;-3.91;0;0;0.49;0;0;0;0;0;0;0.01;0.19;0.37;0.01;-0.01;59.15;-0.06;3.34;0;0;2.31;0;1;0;0;0;0;-0.00;0.18;0.49;-0.01;0.02;55.81;0.02;-1.37;0;0;1.62;0;0;1;0;0;0;0.03;0.26;0.03;0.04;0.01;57.18;-0.18;8.84;0;0;1.40;0;0;1;0;0;0;0.00;0.36;0.61;-0.00;0.01;48.34;-0.00;0.13;0;0;-0.05;0;0;0;0;0;0;0.01;0.33;0.23;0.02;0.00;48.22;-0.07;3.16;0;0;-0.13;0;0;0;0;0;0;
2023.01.08 00:00;0;0;1290.1600;1264.0600;0.0050;0.0253;0.0206;0.0206;-0.00;0.26;0.46;0.00;0.00;62.67;0.02;-1.53;0;0;0.80;0;0;0;0;0;0;0.00;0.15;0.77;0.00;0.00;64.20;-0.00;0.19;0;0;1.04;0;0;1;0;0;0;0.00;0.15;0.56;-0.00;-0.00;64.01;-0.01;0.76;0;0;1.10;0;0;1;0;0;0;-0.00;0.07;0.21;0.00;0.00;63.25;0.05;-3.06;0;0;0.83;0;0;0;0;0;0;0.00;0.04;0.90;-0.00;-0.00;66.31;-0.00;0.13;0;0;1.03;0;0;1;0;0;0;-0.00;0.20;0.28;-0.00;0.02;57.82;0.02;-1.33;0;0;1.90;0;0;1;0;0;0;0.01;0.19;0.37;0.01;-0.01;59.15;-0.06;3.34;0;0;2.31;0;1;0;0;0;0;-0.00;0.18;0.49;-0.01;0.02;55.81;0.02;-1.37;0;0;1.62;0;0;1;0;0;0;0.03;0.26;0.03;0.04;0.01;57.18;-0.18;8.84;0;0;1.40;0;0;1;0;0;0;0.00;0.36;0.61;-0.00;0.01;48.34;-0.00;0.13;0;0;-0.05;0;0;0;0;0;0;
2023.01.09 00:00;1;0;1320.3900;1290.1500;0.0037;0.0424;0.0234;0.0234;0.02;0.18;0.02;0.01;0.00;70.87;-0.22;12.67;1;0;2.76;0;1;0;0;0;0;-0.01;0.32;0.18;0.00;0.00;58.19;0.15;-10.08;0;0;0.57;0;0;0;0;0;0;0.01;0.09;0.03;0.01;-0.00;68.27;-0.15;8.99;0;0;1.72;0;0;1;0;0;0;-0.00;0.56;0.00;0.00;-0.00;59.28;0.04;-2.55;0;0;0.34;0;0;0;0;0;0;0.00;0.39;0.27;-0.00;0.00;61.83;-0.01;0.63;0;0;0.63;0;0;0;0;0;0;0.02;0.15;0.16;0.02;-0.00;62.51;-0.08;4.69;0;0;2.41;0;1;0;0;0;0;-0.00;0.20;0.28;-0.00;0.02;57.82;0.02;-1.33;0;0;1.90;0;0;1;0;0;0;0.01;0.19;0.37;0.01;-0.01;59.15;-0.06;3.34;0;0;2.31;0;1;0;0;0;0;-0.00;0.18;0.49;-0.01;0.02;55.81;0.02;-1.37;0;0;1.62;0;0;1;0;0;0;0.03;0.26;0.03;0.04;0.01;57.18;-0.18;8.84;0;0;1.40;0;0;1;0;0;0;
2023.01.10 00:00;2;0;1335.6200;1320.4000;0.0027;0.0207;0.0115;0.0115;-0.01;0.09;0.32;-0.01;-0.01;70.58;0.09;-7.35;1;0;1.50;0;0;1;0;0;0;-0.00;0.62;0.00;0.00;0.01;77.93;0.06;-4.56;1;0;2.05;0;1;0;0;0;0;0.01;0.23;0.11;0.01;0.01;82.49;-0.05;3.59;1;0;2.63;0;1;0;0;0;0;0.00;0.48;0.19;0.01;0.00;78.90;-0.02;1.57;1;0;2.44;0;1;0;0;0;0;0.00;0.39;0.39;0.00;0.02;77.33;-0.01;0.39;1;0;2.64;0;1;0;0;0;0;0.02;0.41;0.08;0.04;0.02;67.07;-0.07;4.57;0;0;2.71;0;1;0;0;0;0;0.02;0.15;0.16;0.02;-0.00;62.51;-0.08;4.69;0;0;2.41;0;1;0;0;0;0;-0.00;0.20;0.28;-0.00;0.02;57.82;0.02;-1.33;0;0;1.90;0;0;1;0;0;0;0.01;0.19;0.37;0.01;-0.01;59.15;-0.06;3.34;0;0;2.31;0;1;0;0;0;0;-0.00;0.18;0.49;-0.01;0.02;55.81;0.02;-1.37;0;0;1.62;0;0;1;0;0;0;
